lat,lon,osmid,ref,highway,elevation,elevation_res
47.535786,-122.3844856,53254199,NA,NA,113.39,4.77
47.5355028,-122.3488181,53254200,NA,NA,109.43,4.77
47.6657302,-122.3632811,53254370,NA,NA,24.16,4.77
47.6495127,-122.3554545,53254501,NA,NA,7.32,4.77
47.6676477,-122.3043957,53254721,NA,NA,28.56,4.77
47.6335513,-122.3801268,53254763,NA,NA,4.58,76.35
47.6334633,-122.382836,53254765,NA,NA,4.69,76.35
47.6337471,-122.3972156,53254768,NA,NA,41.36,76.35
47.6340001,-122.3488968,53254928,NA,NA,131.16,4.77
47.7268352,-122.3636688,53254992,NA,NA,133.05,4.77
47.5427759,-122.393251,53255017,NA,NA,26.62,9.54
47.5417216,-122.3927243,53255018,NA,NA,25.54,9.54
47.5447232,-122.3926081,53255041,NA,NA,50.29,9.54
47.5745121,-122.3760853,53255045,NA,NA,87.47,76.35
47.6746105,-122.2688152,53255108,NA,NA,42.92,4.77
47.641832,-122.2852945,53255174,NA,NA,8.39,76.35
47.5912331,-122.2923997,53255334,NA,NA,83.81,4.77
47.5116737,-122.2558733,53255400,NA,NA,88.51,4.77
47.5173807,-122.2859894,53255434,NA,NA,54.43,4.77
47.5458153,-122.2896986,53255481,NA,NA,66.4,4.77
47.7158216,-122.3166737,53255482,NA,NA,95.68,4.77
47.7158622,-122.3248979,53255496,NA,NA,107.34,4.77
47.6786923,-122.399964,53255538,NA,NA,67.38,9.54
47.7246202,-122.3217945,53255556,NA,NA,111.45,4.77
47.6275062,-122.2919975,53255557,NA,NA,40.79,4.77
47.6285515,-122.2919665,53255558,NA,NA,44.67,4.77
47.6805157,-122.324689,53255612,NA,NA,58.15,4.77
47.6576962,-122.2702309,53255707,NA,NA,24.75,76.35
47.6630383,-122.2687746,53255709,NA,NA,31.08,9.54
47.5381698,-122.3344631,53255936,NA,NA,4.99,4.77
47.5282603,-122.3260747,53255942,NA,NA,6.61,4.77
47.7073623,-122.3003805,53255959,NA,turning_circle,40.84,4.77
47.6776461,-122.4033401,53256233,NA,NA,41.7,9.54
47.5732803,-122.2866875,53256300,NA,NA,38.09,76.35
47.5527731,-122.292672,53256395,NA,NA,61.3,4.77
47.5540552,-122.2927011,53256396,NA,NA,59.43,4.77
47.5117378,-122.2603217,53256585,NA,NA,68.84,4.77
47.5116866,-122.2582382,53256586,NA,NA,76.44,4.77
47.5541676,-122.396843,53256610,NA,NA,40.96,9.54
47.6621953,-122.3971675,53256650,NA,NA,44.12,4.77
47.6747296,-122.3099272,53276984,NA,NA,72.43,4.77
47.6747749,-122.3094327,53276986,NA,NA,74.63,4.77
47.6745868,-122.3095599,53276999,NA,NA,73.32,4.77
47.6748035,-122.3097768,54030742,NA,NA,73.26,4.77
47.6563816,-122.3167088,59594003,NA,NA,30.41,4.77
47.6550781,-122.3185655,59594007,NA,NA,19.6,4.77
47.655804,-122.3180435,59594009,NA,NA,30.44,4.77
47.6563022,-122.3178529,59594019,NA,NA,32.27,4.77
47.6561653,-122.3181384,59594024,NA,NA,26.32,4.77
47.655559,-122.3183675,59594031,NA,stop,29.34,4.77
47.655814,-122.3187993,59594041,NA,NA,27.61,4.77
47.6560272,-122.3174131,59594310,NA,NA,30.47,4.77
47.6559556,-122.3120578,59594313,NA,traffic_signals,36.89,4.77
47.6559852,-122.3144088,59594314,NA,traffic_signals,31.26,4.77
47.655967,-122.313287,59594315,NA,traffic_signals,34.72,4.77
47.6560047,-122.3155992,59594344,NA,traffic_signals,28.43,4.77
47.6601234,-122.3208297,59594360,NA,NA,51.69,4.77
47.6620713,-122.3209357,59594361,NA,NA,62.53,4.77
47.6693223,-122.3054741,59596689,NA,NA,46.71,4.77
47.6694674,-122.305472,59596690,NA,NA,46.4,4.77
47.6693395,-122.3064971,59596691,NA,NA,52.59,4.77
47.6692084,-122.3064976,59596692,NA,NA,52.64,4.77
47.6711682,-122.3130235,59596694,NA,NA,62.12,4.77
47.6722009,-122.3156677,59596696,NA,NA,55.18,4.77
47.6719889,-122.317365,59596703,NA,traffic_signals,54.14,4.77
47.6722663,-122.317365,59596704,NA,traffic_signals,53.55,4.77
47.6733529,-122.3195205,59596705,NA,NA,52.53,4.77
47.6795085,-122.3198284,59623206,NA,NA,73.2,4.77
47.6835605,-122.3234019,59623222,NA,NA,75.98,4.77
47.6825643,-122.3187166,59623229,NA,NA,89.26,4.77
47.6340701,-122.3230903,59668454,NA,NA,46.03,76.35
47.6412655,-122.2985387,59677221,NA,NA,11.94,76.35
47.6455566,-122.3047562,59677231,NA,NA,21.19,4.77
47.6467769,-122.3046289,59677236,NA,NA,22.72,4.77
47.6707196,-122.3119022,59699521,NA,NA,69.23,4.77
47.6700298,-122.3053267,59699573,NA,NA,45.76,4.77
47.6699379,-122.3054652,59699575,NA,NA,46.34,4.77
47.668146900000004,-122.3029128,59699607,NA,NA,24.58,4.77
47.6556616,-122.3256856,59699628,NA,stop,27.8,4.77
47.6555348,-122.3255682,59699630,NA,NA,26.97,4.77
47.6395296,-122.3160696,59702422,NA,NA,73.86,4.77
47.6906976,-122.3333456,59703873,NA,NA,83.59,4.77
47.6949365,-122.3295053,59703875,172,motorway_junction,92.94,4.77
47.6925862,-122.3297006,59703883,NA,NA,90.06,4.77
47.6855322,-122.3243952,59703899,172,motorway_junction,81.17,4.77
47.6458088,-122.3609,59705105,NA,NA,42.66,4.77
47.6477761,-122.360698,59705676,NA,NA,32.5,4.77
47.6466522,-122.3609087,59705682,NA,NA,35.27,4.77
47.6406801,-122.2973569,59708429,NA,NA,11.56,76.35
47.6404687,-122.2968855,59710181,NA,NA,10.91,76.35
47.6405695,-122.2965248,59710184,NA,NA,10.5,76.35
47.6395202,-122.3004973,59710416,NA,NA,18.63,4.77
47.6347693,-122.3037236,59710430,NA,NA,60.55,4.77
47.6349928,-122.3042617,59710438,NA,NA,53.61,4.77
47.6603204,-122.2920966,59710827,NA,NA,11.09,4.77
47.6616763,-122.3174545,59711142,NA,NA,57.11,4.77
47.661309,-122.3197824,59711144,NA,NA,59.28,4.77
47.661812,-122.3046526,59711150,NA,NA,55.21,4.77
47.6694502,-122.3096012,59712530,NA,NA,78.07,4.77
47.668527,-122.3095979,59712531,NA,NA,81.72,4.77
47.6664133,-122.3096043,59712532,NA,NA,81.35,4.77
47.664886,-122.309623,59712533,NA,traffic_signals,80.25,4.77
47.663085,-122.3096742,59712534,NA,NA,77,4.77
47.6597936,-122.3137344,59713097,NA,NA,53.98,4.77
47.6598077,-122.3149164,59713113,NA,NA,51.79,4.77
47.6693016,-122.3173722,59713117,NA,NA,61.34,4.77
47.6505516,-122.3066347,59713262,NA,NA,22.57,4.77
47.6500721,-122.3066676,59713263,NA,NA,21.71,4.77
47.6549245,-122.3167668,59713408,NA,stop,21.74,4.77
47.6542522,-122.3168143,59713412,NA,NA,15.56,4.77
47.6848854,-122.3154158,59821274,NA,NA,99.63,4.77
47.6866189,-122.3133884,59823495,NA,NA,106.97,4.77
47.686474,-122.30335,59823521,NA,NA,82.91,4.77
47.664892,-122.2890641,59823765,NA,NA,45.59,4.77
47.6612672,-122.3119721,59948458,NA,traffic_signals,65.65,4.77
47.6758818,-122.3231495,59993244,NA,NA,54.93,4.77
47.6718372,-122.3335932,59993298,NA,NA,70.24,4.77
47.6654522,-122.3400997,59995197,NA,NA,60.84,4.77
47.6698255,-122.3403601,59995202,NA,NA,53.76,4.77
47.6641354,-122.3420942,59995217,NA,NA,69.01,4.77
47.6642751,-122.3418166,59995218,NA,NA,68.11,4.77
47.6613684,-122.3349934,59996039,NA,NA,80.75,4.77
47.6521217,-122.3467589,59999585,NA,NA,43.39,4.77
47.6527777,-122.3486218,59999594,NA,NA,46.69,4.77
47.652736,-122.3458267,59999598,NA,NA,41.07,4.77
47.6528309,-122.3460133,59999600,NA,NA,41.39,4.77
47.6527599,-122.347246,59999601,NA,NA,48.86,4.77
47.654135,-122.3472298,59999609,NA,NA,53.33,4.77
47.6541418,-122.3473675,59999610,NA,NA,53.46,4.77
47.6553797,-122.3473855,59999611,NA,NA,59.63,4.77
47.6554003,-122.3472551,59999612,NA,NA,59.61,4.77
47.6566699,-122.347415,59999613,NA,NA,65.79,4.77
47.6566549,-122.3472463,59999614,NA,NA,65.61,4.77
47.6577477,-122.3474003,59999619,NA,NA,71.02,4.77
47.6577456,-122.3472444,59999620,NA,NA,70.88,4.77
47.6586447,-122.3473929,59999621,NA,NA,75.14,4.77
47.6586476,-122.3472575,59999622,NA,NA,75.1,4.77
47.6606648,-122.3472613,59999623,NA,NA,83.94,4.77
47.6610402,-122.3474069,59999624,NA,NA,85.59,4.77
47.6607488,-122.347412,59999625,NA,NA,84.45,4.77
47.6622957,-122.3474008,59999640,NA,NA,89.38,4.77
47.6621617,-122.348595,59999646,NA,NA,89.87,4.77
47.6620376,-122.3485989,59999647,NA,NA,89.77,4.77
47.6620155,-122.3484538,59999648,NA,NA,89.16,4.77
47.6617876,-122.3465135,60000526,NA,NA,79.56,4.77
47.6620831,-122.3464908,60000528,NA,traffic_signals,79.37,4.77
47.6620677,-122.3476271,60000529,NA,NA,84.26,4.77
47.662114,-122.3485415,60000532,NA,NA,89.64,4.77
47.6621589,-122.3488441,60000533,NA,NA,90.91,4.77
47.6622109,-122.3463532,60000538,NA,NA,79.52,4.77
47.6622431,-122.3472541,60000542,NA,NA,89.19,4.77
47.6628768,-122.3474002,60000544,NA,NA,90.51,4.77
47.6628595,-122.3472565,60000545,NA,NA,90.23,4.77
47.6635878,-122.3473941,60000546,NA,NA,91.5,4.77
47.663571,-122.3472449,60000547,NA,NA,91.19,4.77
47.6642956,-122.3473795,60000548,NA,NA,92.03,4.77
47.6642801,-122.3472425,60000549,NA,NA,91.75,4.77
47.6647942,-122.3473749,60000550,NA,NA,92.31,4.77
47.6650011,-122.3485613,60000554,NA,NA,94.76,4.77
47.6736507,-122.34675,60000561,NA,NA,61.28,4.77
47.6840404,-122.3445764,60002784,NA,NA,62.39,4.77
47.6876646,-122.3444178,60002788,NA,NA,70.95,4.77
47.6876636,-122.3445805,60002789,NA,NA,70.87,4.77
47.6883911,-122.3445842,60002790,NA,NA,72.34,4.77
47.688395,-122.3444222,60002791,NA,NA,72.46,4.77
47.6898246,-122.3445949,60002794,NA,NA,75.34,4.77
47.6898337,-122.3444247,60002795,NA,NA,75.38,4.77
47.6949155,-122.3445015,60002798,NA,NA,87.35,4.77
47.6949111,-122.3446527,60002799,NA,NA,87.13,4.77
47.6963558,-122.3445921,60002802,NA,NA,93.23,4.77
47.6430968,-122.3472119,60002810,NA,NA,66.07,4.77
47.642177,-122.3468332,60002811,NA,NA,66.76,4.77
47.6271478,-122.3436522,60002834,NA,NA,29.2,76.35
47.627146,-122.3434902,60002835,NA,NA,29.32,76.35
47.6262515,-122.3436969,60002837,NA,NA,25.27,76.35
47.6254049,-122.343752,60002838,NA,NA,23.07,4.77
47.6254077,-122.3435851,60002839,NA,NA,23.01,4.77
47.6247169,-122.3449545,60002840,NA,turning_circle,22.52,4.77
47.6404324,-122.3444589,60004928,NA,NA,47.23,4.77
47.6359698,-122.342379,60004951,NA,NA,37.66,76.35
47.6315564,-122.3462688,60004958,NA,NA,71.93,4.77
47.6279665,-122.3501717,60004969,NA,NA,67.05,4.77
47.6279692,-122.3527533,60004970,NA,NA,77.81,4.77
47.6279684,-122.3540604,60004972,NA,NA,89.14,4.77
47.6279818,-122.3488559,60004973,NA,NA,59.81,4.77
47.6420449,-122.3265143,60005876,NA,NA,29.1,4.77
47.63678,-122.3242165,60005880,NA,NA,41.85,4.77
47.6647904,-122.4109704,60006257,NA,NA,43.64,76.35
47.6543729,-122.3756848,60069189,NA,NA,18.02,4.77
47.6534921,-122.3760368,60069200,NA,NA,17.95,4.77
47.5957658,-122.3187669,60146415,NA,NA,29.25,4.77
47.5495774,-122.3207363,60147424,NA,NA,5.38,4.77
47.5495518,-122.3209427,60147425,NA,NA,5.36,4.77
47.5504144,-122.3204568,60147426,NA,NA,5.85,4.77
47.5504278,-122.320734,60147427,NA,NA,5.35,4.77
47.545164,-122.3184669,60151876,NA,NA,6.71,4.77
47.5394438,-122.3215549,60151877,NA,NA,5.67,4.77
47.5902939,-122.3296597,60155909,NA,NA,5.89,4.77
47.5902938,-122.3297943,60155911,NA,NA,5.82,4.77
47.6182663,-122.3567419,60163296,NA,NA,18.21,76.35
47.6162539,-122.3284111,60163298,NA,NA,58.07,4.77
47.6174793,-122.3343445,60165814,NA,NA,40.32,4.77
47.618583,-122.3534391,60167496,NA,NA,29.93,4.77
47.6253566,-122.3200323,60407340,NA,NA,105.81,4.77
47.6250472,-122.3209026,60407342,NA,traffic_signals,105.72,4.77
47.6184985,-122.3252789,60408009,NA,NA,81.98,4.77
47.6177485,-122.3253012,60408031,NA,NA,77.34,4.77
47.6121417,-122.318446,60408334,NA,NA,90.99,4.77
47.6138979,-122.3142241,60408335,NA,traffic_signals,106.34,4.77
47.6141253,-122.3136823,60408336,NA,traffic_signals,110.07,4.77
47.6278075,-122.327631,60408341,NA,NA,45.9,76.35
47.6046165,-122.283554,60409404,NA,NA,10.27,76.35
47.6176012,-122.2830776,60409540,NA,NA,55.13,9.54
47.6195109,-122.2835247,60409861,NA,NA,50.01,9.54
47.6199021,-122.2846802,60409887,NA,NA,59.52,9.54
47.6225507,-122.2846678,60409938,NA,NA,44.55,9.54
47.6257155,-122.2924531,60410196,NA,NA,41.77,4.77
47.6630232,-122.2847902,60411512,NA,traffic_signals,18.01,4.77
47.6648832,-122.2828578,60411513,NA,NA,30.31,4.77
47.673689,-122.2659346,60411560,NA,NA,34.36,4.77
47.6961557,-122.2767215,60411569,NA,NA,10.38,76.35
47.6959002,-122.2765069,60411570,NA,NA,10.59,76.35
47.6943121,-122.2750863,60411571,NA,NA,10.51,76.35
47.6940178,-122.2745544,60411572,NA,NA,11.08,76.35
47.6993404,-122.2777242,60411964,NA,NA,24,76.35
47.7159973,-122.2831147,60411965,NA,NA,75.09,9.54
47.6905192,-122.3391302,60412091,NA,NA,66.06,4.77
47.6939356,-122.3998896,60412306,NA,NA,77.22,76.35
47.6737357,-122.3929908,60412670,NA,NA,31.36,4.77
47.6855091,-122.3444161,60412697,NA,NA,66.42,4.77
47.6855029,-122.3445759,60412698,NA,NA,66.27,4.77
47.6649022,-122.3800263,60412828,NA,traffic_signals,11.87,4.77
47.6656379,-122.3809105,60412829,NA,NA,12.36,9.54
47.6655523,-122.3808152,60412830,NA,NA,12.3,9.54
47.6636746,-122.3780495,60413735,NA,NA,10.94,4.77
47.6650664,-122.3763565,60413737,NA,NA,13.92,4.77
47.6654648,-122.3762771,60413750,NA,NA,14.93,4.77
47.6654678,-122.3761679,60413752,NA,NA,14.94,4.77
47.6629077,-122.3763724,60413949,NA,NA,12.63,4.77
47.6629309,-122.3760612,60413950,NA,NA,12.52,4.77
47.6636674,-122.37639,60413952,NA,traffic_signals,10.64,4.77
47.6636638,-122.3760711,60413953,NA,traffic_signals,10.53,4.77
47.6643965,-122.3763699,60413954,NA,NA,12.24,4.77
47.6650564,-122.3760766,60413955,NA,NA,13.83,4.77
47.6684036,-122.3619732,60414244,NA,NA,37.75,4.77
47.6628596,-122.355436,60414276,NA,NA,96.53,4.77
47.6721573,-122.2963975,60416230,NA,NA,68.84,4.77
47.675779,-122.2962899,60416231,NA,NA,84.83,4.77
47.6757812,-122.2984144,60416232,NA,NA,71.36,4.77
47.6757801,-122.2973454,60416233,NA,NA,78.1,4.77
47.6757752,-122.2930031,60416234,NA,traffic_signals,100.79,4.77
47.5710685,-122.3561529,60562402,NA,motorway_junction,4.62,9.54
47.571138500000004,-122.3580653,60562433,NA,NA,15.77,9.54
47.5715075,-122.3396996,60562619,NA,NA,4.96,4.77
47.5713082,-122.3398152,60562620,NA,NA,5.01,4.77
47.5652851,-122.3758073,60562721,NA,NA,71.18,9.54
47.5705695,-122.3719154,60562724,NA,NA,31.34,9.54
47.5714751,-122.3713397,60562775,NA,NA,21.77,76.35
47.5715712,-122.3670807,60562780,NA,motorway_junction,5.71,76.35
47.5715783,-122.3645859,60562788,NA,motorway_junction,5.38,9.54
47.5701538,-122.3620438,60562864,NA,NA,9.37,4.77
47.5707603,-122.3615872,60562869,NA,NA,6.5,4.77
47.5714172,-122.3609345,60562911,NA,motorway_junction,6.95,9.54
47.5710606,-122.3609827,60562923,NA,NA,9.29,9.54
47.6586511,-122.2967074,60649529,NA,NA,7.41,76.35
47.6539056,-122.3000256,60649689,NA,NA,7.96,4.77
47.6764888,-122.3464984,60650398,NA,NA,54.96,4.77
47.6755896,-122.3475364,60650411,NA,NA,54.17,4.77
47.6465846,-122.382031,60652039,NA,NA,12.99,4.77
47.6463945,-122.3820289,60652042,NA,NA,13.33,4.77
47.6418955,-122.3819669,60652096,NA,NA,4.86,4.77
47.5713315,-122.3510329,60663441,NA,NA,5.03,4.77
47.665046,-122.3500101,60663803,NA,traffic_signals,101.37,4.77
47.6650556,-122.3539712,60663805,NA,traffic_signals,108.24,4.77
47.5983083,-122.3332463,60665454,NA,NA,5.39,76.35
47.6757469,-122.263529,60665654,NA,traffic_signals,26.68,4.77
47.6847486,-122.2644498,60665657,NA,NA,18.28,76.35
47.6181197,-122.3525825,60790852,NA,NA,32.62,4.77
47.6197303,-122.3435905,60796261,NA,traffic_signals,30.87,4.77
47.6197278,-122.343771,60796262,NA,traffic_signals,30.95,4.77
47.6410692,-122.293095,60796475,NA,NA,12.68,76.35
47.6432236,-122.317745,60796555,NA,NA,28.69,4.77
47.6382688,-122.3149267,60799460,NA,NA,88.48,4.77
47.6286878,-122.3125524,60799502,NA,NA,130.33,4.77
47.6244601,-122.3126133,60799503,NA,NA,131.68,4.77
47.622102,-122.3126497,60799506,NA,NA,129.33,4.77
47.6577493,-122.3459463,60800284,NA,NA,61.68,4.77
47.6605429,-122.3445757,60800285,NA,NA,66.28,4.77
47.6541829,-122.3433259,60800525,NA,NA,33.8,4.77
47.5720803,-122.3148602,60878121,NA,NA,61.1,4.77
47.5722343,-122.3148219,60878124,NA,NA,60.12,4.77
47.5802691,-122.3725163,60878177,NA,NA,5.77,76.35
47.5645001,-122.339318,60882724,NA,traffic_signals,5.12,4.77
47.5657963,-122.3394536,60882726,NA,NA,5.33,4.77
47.5490696,-122.3341776,60883972,NA,NA,4.8,9.54
47.5602931,-122.3344528,60884790,NA,NA,5.15,9.54
47.554923,-122.3352874,60884798,NA,NA,4.8,9.54
47.5460216,-122.3329193,60886993,NA,NA,4.74,4.77
47.545846,-122.3332542,60886994,NA,NA,4.83,4.77
47.5258992,-122.3339804,60890648,NA,NA,17.63,4.77
47.5237559,-122.3329844,60890650,NA,motorway_junction,22.14,4.77
47.525863,-122.3346474,60890660,NA,NA,22.77,4.77
47.5316369,-122.3344955,60890688,NA,motorway_junction,6.32,4.77
47.5428076,-122.3341183,60890695,NA,motorway_junction,2.08,4.77
47.6781358,-122.4042719,60895489,NA,NA,25.33,9.54
47.6772406,-122.4040612,60895490,NA,NA,35.82,9.54
47.6620052,-122.3477757,60975339,NA,NA,85.05,4.77
47.6614068,-122.3542665,60975595,NA,NA,98.47,4.77
47.6614984,-122.3541294,60975867,NA,NA,98.83,4.77
47.655339,-122.3133126,60976399,NA,stop,31.25,4.77
47.6801675,-122.3217614,60977920,NA,NA,65.24,4.77
47.6798127,-122.3245469,60977921,NA,stop,56.48,4.77
47.6775286,-122.3238222,60978051,NA,NA,53.56,4.77
47.7011407,-122.2735282,60979337,NA,NA,15.35,76.35
47.6787552,-122.3249945,60979975,NA,stop,54.13,4.77
47.6776544,-122.3235093,60979977,NA,NA,54.01,4.77
47.7119009,-122.3765857,65227400,NA,NA,7.1,4.77
47.7111027,-122.3783364,65227452,NA,NA,8.36,76.35
47.6856707,-122.3372949,65511175,NA,NA,53.15,4.77
47.6847757,-122.3393386,66307167,NA,NA,54.15,4.77
47.6763349,-122.3470822,66316713,NA,NA,54.64,4.77
47.6760688,-122.3479016,66320827,NA,NA,54.72,4.77
47.690588,-122.3887012,67434783,NA,NA,95.2,76.35
47.6777671,-122.3660665,67459742,NA,NA,56.38,4.77
47.6795555,-122.3660796,67459749,NA,NA,64.65,4.77
47.681888,-122.3660556,67459762,NA,NA,73.07,4.77
47.6832686,-122.3660784,67459769,NA,NA,77.04,4.77
47.6850913,-122.3660691,67459776,NA,NA,82.03,4.77
47.6891099,-122.3661018,67459784,NA,NA,88.85,4.77
47.6796477,-122.3553046,67477697,NA,NA,99.64,4.77
47.6854664,-122.3660692,67477708,NA,NA,82.91,4.77
47.6716623,-122.3577096,67539590,NA,NA,95.22,4.77
47.6576301,-122.3634375,67569743,NA,NA,13.35,4.77
47.6604974,-122.3621382,67569834,NA,NA,25.96,4.77
47.7323002,-122.3543989,69286702,NA,NA,146.57,4.77
47.7248006,-122.3262191,69286735,NA,NA,126.69,4.77
47.7249524,-122.3265533,69286736,NA,NA,127.71,4.77
47.7305996,-122.3383349,69286749,NA,NA,145.75,4.77
47.7231413,-122.3260345,69286767,NA,NA,123.5,4.77
47.7231366,-122.3252563,69286771,NA,NA,121.64,4.77
47.7282169,-122.3684912,69313379,NA,NA,105.87,9.54
47.7228643,-122.3717166,69313475,NA,NA,76.16,9.54
47.7190603,-122.355524,69313512,NA,NA,142.63,4.77
47.6934884,-122.3768274,69374662,NA,NA,103.79,4.77
47.6932204,-122.3765533,69374666,NA,traffic_signals,103.95,4.77
47.6935942,-122.3993161,69374711,NA,NA,80.12,76.35
47.699227,-122.3930851,69375068,NA,NA,30.58,76.35
47.7002521,-122.3886309,69375135,NA,NA,22.55,76.35
47.7015752,-122.3805572,69411385,NA,NA,95.45,4.77
47.7011646,-122.3839019,69411925,NA,NA,62.81,4.77
47.6945841,-122.3828632,69412311,NA,NA,97.09,4.77
47.7051848,-122.3704286,69474325,NA,NA,92.39,4.77
47.6945269,-122.3756575,69474340,NA,NA,108.04,4.77
47.6960608,-122.3727829,69474354,NA,NA,109.27,4.77
47.696183,-122.3729003,69474361,NA,NA,109.05,4.77
47.6992207,-122.3673474,69474375,NA,NA,77.9,4.77
47.671856,-122.3156139,69506993,NA,NA,55,4.77
47.7034861,-122.360781,69516548,NA,traffic_signals,84.42,4.77
47.7050737,-122.3507714,69516553,NA,NA,119.66,4.77
47.7036255,-122.3578484,69516580,NA,NA,98.74,4.77
47.7037932,-122.3580164,69516588,NA,NA,98.8,4.77
47.7035576,-122.3584793,69516594,NA,NA,96.62,4.77
47.7301061,-122.2936798,69603760,NA,NA,68.74,4.77
47.7301092,-122.2938718,69603772,NA,NA,68.5,4.77
47.7040348,-122.3285666,71669901,NA,NA,79.71,4.77
47.690588,-122.3943818,88380872,NA,NA,83.58,76.35
47.690588,-122.39686,88380891,NA,NA,86.26,76.35
47.6621819,-122.3608185,88415105,NA,NA,38.79,4.77
47.6554305,-122.3554992,88429026,NA,NA,45.47,4.77
47.6594578,-122.3572969,88429037,NA,NA,53.3,4.77
47.6594493,-122.356094,88429039,NA,NA,66.69,4.77
47.6653823,-122.3544386,88438013,NA,NA,108.96,4.77
47.675346,-122.3543665,88438014,NA,NA,104.09,4.77
47.6753408,-122.352869,88438029,NA,NA,94.86,4.77
47.6760442,-122.3526374,88438035,NA,NA,88.8,4.77
47.6541556,-122.3525911,88445317,NA,NA,36.62,4.77
47.6905307,-122.3404674,88459421,NA,NA,71.54,4.77
47.6965094,-122.3057629,89138678,NA,NA,65.32,4.77
47.7014139,-122.3397558,90237101,NA,NA,94.47,4.77
47.7014148,-122.3376617,90237105,NA,NA,93.83,4.77
47.7110249,-122.3297274,90251042,NA,motorway_junction,96.75,4.77
47.7145357,-122.3263835,90251381,NA,NA,105.24,4.77
47.7186035,-122.3242584,90251395,174,motorway_junction,118.3,4.77
47.7114117,-122.3286467,90251447,NA,NA,96.21,4.77
47.7107324,-122.3178951,90257129,NA,NA,91.84,4.77
47.7115294,-122.317903,90257131,NA,NA,93.69,4.77
47.7048565,-122.3118023,90265368,NA,NA,62.78,4.77
47.7064574,-122.3080796,90265402,NA,NA,82.34,4.77
47.6853051,-122.3229162,90279186,NA,NA,91.99,4.77
47.6984704,-122.3054239,90295433,NA,NA,69.81,4.77
47.6930242,-122.3057848,90295463,NA,NA,88.71,4.77
47.6885232,-122.3134567,90295476,NA,NA,116.65,4.77
47.6902644,-122.3016924,90304878,NA,NA,74.05,4.77
47.6905064,-122.3079145,90304883,NA,NA,99.08,4.77
47.6903005,-122.3079089,90304884,NA,NA,99.6,4.77
47.6757898,-122.2858259,90340972,NA,NA,65.3,4.77
47.6757897,-122.2859692,90340979,NA,NA,65.34,4.77
47.6830526,-122.2864655,90341001,NA,NA,90.42,4.77
47.6866708,-122.298425,90358451,NA,turning_loop,78.06,4.77
47.6866654,-122.2963859,90358455,NA,NA,97.15,4.77
47.6945415,-122.2905883,90378387,NA,NA,89.91,4.77
47.69268,-122.2721958,90384526,NA,NA,24.59,76.35
47.7021211,-122.2966961,90415462,NA,NA,54.05,4.77
47.7192959,-122.2976926,91253653,NA,NA,60.31,4.77
47.7193155,-122.3004965,91253841,NA,NA,61.3,4.77
47.7101089,-122.2994455,91255177,NA,NA,46.76,4.77
47.7101411,-122.2995301,91255328,NA,NA,47.28,4.77
47.6815468,-122.3156935,91257940,NA,NA,93.91,4.77
47.6867577,-122.3132228,91260133,NA,NA,107.6,4.77
47.7188135,-122.2951408,91264007,NA,NA,59.13,4.77
47.7158725,-122.2980339,91264868,NA,NA,57.44,4.77
47.7158364,-122.2982592,91266673,NA,NA,57.36,4.77
47.675646,-122.3216644,94003727,16509,NA,53.35,4.77
47.675633500000004,-122.3219734,94004342,NA,NA,53.29,4.77
47.6755592,-122.3220111,94004343,NA,NA,53.24,4.77
47.6769712,-122.3216032,94005794,NA,NA,54.22,4.77
47.6746024,-122.3211317,94007321,NA,NA,52.91,4.77
47.6699654,-122.3221287,94008497,NA,NA,66.93,4.77
47.6681627,-122.3223577,94008501,NA,NA,68.02,4.77
47.6537502,-122.2760224,94286279,NA,NA,38.82,76.35
47.6527719,-122.2773446,94286294,NA,NA,35.99,76.35
47.6527701,-122.2776348,94286299,NA,NA,37.21,76.35
47.6648882,-122.2758597,94296611,NA,NA,57.19,9.54
47.6757876,-122.2619526,94307392,NA,NA,26.26,4.77
47.6720844,-122.2608083,94307488,NA,NA,55.87,4.77
47.666897,-122.264204,94307579,NA,NA,28.99,76.35
47.7228795,-122.3230396,94325040,NA,NA,119.85,4.77
47.7212732,-122.3208635,94325041,NA,NA,116.85,4.77
47.7194407,-122.3181293,94325051,NA,NA,107.7,4.77
47.7229124,-122.2977415,94325090,NA,NA,62.06,4.77
47.7229689,-122.2908425,94325093,NA,NA,66.61,4.77
47.7138895,-122.3030931,94338911,NA,NA,77.9,4.77
